FORMATTED DATE-TIME,DT,MG,TR,WS,CW,HW,TP,WC,RH,HI,DP,WB,BP,AL,DA,,,
YYYY-MM-DD HH:MM:SS,s,Mag,TRUE,mph,mph,mph,°F,°F,%,°F,°F,°F,inHg,ft,ft,,,
7/1/2021 15:42,678469320,168,168,0,0,0,79,79,88.6,85.5,75.3,76.3,29.87,35,1719,,,
7/1/2021 15:42,678469350,168,168,0,0,0,79.4,79.3,87.2,86.2,75.2,76.3,29.88,35,1739,,,
7/1/2021 15:43,678469380,168,168,0,0,0,80.2,80.2,87.6,88.3,76.2,77.2,29.87,40,1813,,,
7/1/2021 15:43,678469410,168,168,0,0,0,80.6,80.6,86.1,88.7,76,77.2,29.87,41,1835,,,
7/1/2021 15:44,678469440,168,168,0,0,0,80.5,80.4,86.7,88.3,76.2,77.2,29.87,36,1827,,,
7/1/2021 15:44,678469470,168,168,0,0,0,80.8,80.8,86.4,89.2,76.3,77.4,29.87,41,1852,,,
7/1/2021 15:45,678469500,168,168,0,0,0,81.1,81.1,85.4,89.6,76.3,77.5,29.87,36,1864,,,
7/1/2021 15:45,678469530,168,168,0,0,0,79.9,79.9,86.8,87.3,75.6,76.6,29.87,36,1781,,,
7/1/2021 15:46,678469560,168,168,0,0,0,80.6,80.6,85.1,88.3,75.7,77,29.87,41,1832,,,
7/1/2021 15:46,678469590,168,168,0,0,0,79.8,79.9,87.3,87.4,75.7,76.8,29.87,40,1778,,,
7/1/2021 15:47,678469620,168,168,0,0,0,80.6,80.6,86.6,88.9,76.3,77.4,29.87,40,1840,,,
7/1/2021 15:47,678469650,168,168,0,0,0,79.9,79.9,87.6,87.4,75.9,77,29.87,36,1788,,,
7/1/2021 15:48,678469680,169,169,0,0,0,80.2,80.2,86.6,88,75.9,77,29.87,35,1805,,,
7/1/2021 15:48,678469710,169,169,0,0,0,78.2,78.1,89.9,83.7,74.9,75.9,29.87,40,1667,,,
7/1/2021 15:49,678469740,168,168,0,0,0,79,79,88.3,85.5,75.2,76.3,29.87,40,1724,,,
7/1/2021 15:49,678469770,168,168,0,0,0,78.7,78.8,88.6,85.1,75.1,76.1,29.87,36,1704,,,
7/1/2021 15:50,678469800,168,168,0,0,0,79.1,79.2,87.9,85.8,75.2,76.3,29.87,40,1731,,,
7/1/2021 15:50,678469830,168,168,0,0,0,80.1,80.1,86.9,87.6,75.8,77,29.86,41,1803,,,
7/1/2021 15:51,678469860,168,168,0,0,0,80.8,80.8,87,89.4,76.5,77.5,29.87,40,1852,,,
7/1/2021 15:51,678469890,168,168,0,0,0,80.6,80.6,86.3,88.7,76.1,77.2,29.87,40,1835,,,
7/1/2021 15:52,678469920,168,168,0,0,0,79.8,79.9,88.5,87.6,76.1,77,29.87,40,1783,,,
7/1/2021 15:52,678469950,168,168,0,0,0,79,79,89.2,85.6,75.6,76.5,29.87,40,1729,,,
7/1/2021 15:53,678469980,168,168,0,0,0,80,79.9,87.2,87.3,75.8,76.8,29.87,41,1793,,,
7/1/2021 15:53,678470010,168,168,0,0,0,79.6,79.5,87.5,86.5,75.5,76.6,29.86,45,1771,,,
7/1/2021 15:54,678470040,168,168,0,0,0,80.3,80.2,86.5,88,75.9,77,29.87,41,1817,,,
7/1/2021 15:54,678470070,168,168,0,0,0,80.2,80.2,87.1,88.2,76,77,29.87,41,1813,,,
7/1/2021 15:55,678470100,168,168,0,0,0,79.7,79.7,87.5,86.9,75.6,76.6,29.87,36,1766,,,
7/1/2021 15:55,678470130,168,168,0,0,0,79.7,79.7,87.5,86.9,75.7,76.8,29.87,41,1778,,,
7/1/2021 15:56,678470160,168,168,0,0,0,79.4,79.3,88.9,86.5,75.8,76.8,29.87,41,1761,,,
7/1/2021 15:56,678470190,168,168,0,0,0,79.5,79.5,87.8,86.7,75.5,76.6,29.87,41,1761,,,
7/1/2021 15:57,678470220,168,168,0,0,0,78.8,78.8,89.1,85.3,75.3,76.1,29.87,36,1704,,,
7/1/2021 15:57,678470250,169,169,0,0,0,78.1,78.1,89.7,83.7,74.8,75.7,29.87,41,1667,,,
7/1/2021 15:58,678470280,169,169,0,0,0,78,78.1,90.5,83.8,75,75.9,29.87,40,1660,,,
7/1/2021 15:58,678470310,169,169,0,0,0,78.1,78.1,90.1,83.8,74.9,75.9,29.87,40,1662,,,
7/1/2021 15:59,678470340,169,169,1.1,0.2,-1.1,78.1,78.1,89.3,83.7,74.7,75.6,29.87,40,1657,,,
7/1/2021 15:59,678470370,169,169,0,0,0,77.6,77.5,90.7,82.8,74.7,75.4,29.87,36,1625,,,
7/1/2021 16:00,678470400,168,168,0,0,0,78.8,78.8,89.3,85.3,75.4,76.3,29.87,40,1711,,,
7/1/2021 16:00,678470430,167,167,0,0,0,78.1,78.1,90.9,84,75.2,75.9,29.87,36,1665,,,
7/1/2021 16:01,678470460,168,168,0,0,0,77.6,77.5,91.3,82.9,74.9,75.6,29.87,36,1628,,,
7/1/2021 16:01,678470490,169,169,0,0,0,77.7,77.7,90,83.1,74.5,75.4,29.87,40,1633,,,
7/1/2021 16:02,678470520,168,168,0,0,0,78.1,78.1,89.9,83.7,74.9,75.7,29.87,36,1660,,,
7/1/2021 16:02,678470550,168,168,0,0,0,78.7,78.6,88.2,84.7,74.9,75.9,29.87,40,1697,,,
7/1/2021 16:03,678470580,168,168,0,0,0,79,79,88.7,85.6,75.4,76.3,29.87,40,1726,,,
7/1/2021 16:03,678470610,168,168,0,0,0,79.4,79.3,88,86.4,75.5,76.5,29.87,40,1753,,,
7/1/2021 16:04,678470640,168,168,0,0,0,80,80.1,88.4,88,76.2,77.2,29.87,40,1798,,,
7/1/2021 16:04,678470670,168,168,0,0,0,80.2,80.2,88.9,88.5,76.6,77.5,29.87,36,1815,,,
7/1/2021 16:05,678470700,168,168,0,0,0,80.8,80.8,87.7,89.6,76.8,77.7,29.87,40,1857,,,
7/1/2021 16:05,678470730,168,168,0,0,0,80.4,80.4,88.9,89.1,76.8,77.7,29.87,41,1835,,,
7/1/2021 16:06,678470760,168,168,0,0,0,80.7,80.8,88,89.6,76.9,77.7,29.87,40,1854,,,
7/1/2021 16:06,678470790,168,168,0,0,0,80.9,81,88,90,77,78.1,29.87,41,1872,,,
7/1/2021 16:07,678470820,168,168,0,0,0,79.8,79.9,89.2,87.8,76.3,77.2,29.87,40,1788,,,
7/1/2021 16:07,678470850,168,168,0,0,0,80.1,80.1,89.1,88.2,76.6,77.5,29.87,36,1805,,,
7/1/2021 16:08,678470880,168,168,0,0,0,80,80.1,88.5,88,76.3,77.2,29.86,45,1808,,,
7/1/2021 16:08,678470910,168,168,0,0,0,79.7,79.7,88.8,87.4,76.2,77,29.87,41,1785,,,
7/1/2021 16:09,678470940,168,168,0,0,0,78.7,78.8,89.4,85.5,75.3,76.3,29.86,45,1711,,,
7/1/2021 16:09,678470970,168,168,0,0,0,78.9,78.8,89.5,85.5,75.5,76.5,29.86,48,1726,,,
7/1/2021 16:10,678471000,168,168,0,0,0,79.7,79.7,87.6,87.1,75.7,76.8,29.87,40,1778,,,
7/1/2021 16:10,678471030,168,168,0,0,0,80,80.1,88,88,76.1,77.2,29.87,41,1803,,,
7/1/2021 16:11,678471060,168,168,0,0,0,79.8,79.7,88.1,87.1,75.9,76.8,29.86,45,1785,,,
7/1/2021 16:11,678471090,168,168,0,0,0,80.3,80.2,87.6,88.3,76.3,77.2,29.87,41,1822,,,
7/1/2021 16:12,678471120,168,168,0,0,0,80.1,80.1,87.7,88,76.1,77.2,29.86,41,1808,,,
7/1/2021 16:12,678471150,168,168,0,0,0,78.9,79,88.6,85.5,75.3,76.3,29.86,45,1729,,,
7/1/2021 16:13,678471180,169,169,0,0,0,78.7,78.8,90,85.6,75.5,76.5,29.86,48,1721,,,
7/1/2021 16:13,678471210,169,169,0,0,0,78.7,78.8,89.5,85.5,75.4,76.3,29.86,48,1719,,,
7/1/2021 16:14,678471240,168,168,0,0,0,79.3,79.3,88.4,86.4,75.6,76.5,29.86,48,1756,,,
7/1/2021 16:14,678471270,168,168,0,0,0,79.5,79.5,89.2,86.9,76.1,77,29.86,45,1773,,,
7/1/2021 16:15,678471300,168,168,0,0,0,78.5,78.4,90.4,84.7,75.4,76.1,29.86,48,1699,,,
7/1/2021 16:15,678471330,168,168,0,0,0,79,79,88.5,85.5,75.4,76.3,29.86,41,1734,,,
7/1/2021 16:16,678471360,168,168,0,0,0,79.4,79.3,88.6,86.4,75.7,76.6,29.86,48,1766,,,
7/1/2021 16:16,678471390,169,169,0,0,0,78.8,78.8,89,85.3,75.3,76.3,29.86,48,1724,,,
7/1/2021 16:17,678471420,169,169,0,0,0,78.9,79,89.4,85.8,75.5,76.5,29.86,48,1731,,,
7/1/2021 16:17,678471450,169,169,0,0,0,79.5,79.5,88.8,86.9,75.9,76.8,29.86,45,1773,,,
7/1/2021 16:18,678471480,169,169,0,0,0,79.9,79.9,88.6,87.6,76.2,77.2,29.86,41,1795,,,
7/1/2021 16:18,678471510,169,169,0,0,0,80,80.1,88.3,88,76.2,77.2,29.86,48,1808,,,
7/1/2021 16:19,678471540,168,168,0,0,0,79,79,89.9,85.8,75.8,76.6,29.86,45,1739,,,
7/1/2021 16:19,678471570,168,168,0,0,0,79.7,79.7,88.3,87.3,76,76.8,29.86,48,1788,,,
7/1/2021 16:20,678471600,168,168,0,0,0,80.3,80.2,87.6,88.3,76.2,77.2,29.86,45,1825,,,
7/1/2021 16:20,678471630,168,168,0,0,0,80.7,80.8,86.7,89.2,76.4,77.5,29.86,50,1864,,,
7/1/2021 16:21,678471660,168,168,0,0,0,79.8,79.9,88.2,87.6,76,77,29.86,45,1793,,,
7/1/2021 16:21,678471690,169,169,0,0,0,79,79,89.8,85.8,75.8,76.6,29.86,45,1739,,,
7/1/2021 16:22,678471720,168,168,0,0,0,78.7,78.6,88.9,84.9,75.1,75.9,29.86,41,1704,,,
7/1/2021 16:22,678471750,167,167,0,0,0,79.4,79.3,87.9,86.4,75.5,76.5,29.87,40,1748,,,
7/1/2021 16:23,678471780,167,167,0,0,0,80,80.1,86.8,87.6,75.7,76.8,29.87,40,1793,,,
7/1/2021 16:23,678471810,167,167,0,0,0,80.4,80.4,86,88.3,75.8,77,29.86,41,1822,,,
7/1/2021 16:24,678471840,167,167,0,0,0,80.4,80.4,86.7,88.3,76,77.2,29.86,45,1830,,,
7/1/2021 16:24,678471870,167,167,0,0,0,79.8,79.9,88.6,87.6,76.1,77,29.86,45,1798,,,
7/1/2021 16:25,678471900,167,167,0,0,0,80.4,80.4,88.3,88.9,76.6,77.5,29.87,40,1827,,,
7/1/2021 16:25,678471930,168,168,0,0,0,80.6,80.6,87.8,89.1,76.7,77.5,29.86,48,1854,,,
7/1/2021 16:26,678471960,167,167,0,0,0,80.1,80.1,87.9,88,76.2,77.2,29.86,45,1813,,,
7/1/2021 16:26,678471990,168,168,0,0,0,79.5,79.5,88.5,86.7,75.8,76.8,29.87,40,1766,,,
7/1/2021 16:27,678472020,168,168,0,0,0,79.3,79.3,88.9,86.5,75.7,76.6,29.87,36,1746,,,
7/1/2021 16:27,678472050,168,168,0,0,0,79.3,79.3,88.2,86.4,75.5,76.5,29.87,41,1746,,,
7/1/2021 16:28,678472080,169,169,0,0,0,78.7,78.6,89.6,84.9,75.3,76.3,29.87,41,1707,,,
7/1/2021 16:28,678472110,168,168,0,0,0,78.5,78.4,90,84.7,75.3,76.1,29.87,41,1694,,,
7/1/2021 16:29,678472140,168,168,0,0,0,78.9,79,88.7,85.6,75.3,76.3,29.86,41,1726,,,
7/1/2021 16:29,678472170,168,168,0,0,0,79.1,79.2,88.9,86.2,75.6,76.5,29.86,41,1741,,,
7/1/2021 16:30,678472200,168,168,0,0,0,79.3,79.3,89.8,86.7,76,77,29.87,40,1753,,,
7/1/2021 16:30,678472230,168,168,0,0,0,78.5,78.6,90.6,85.3,75.5,76.3,29.87,41,1704,,,
7/1/2021 16:31,678472260,168,168,0,0,0,78.5,78.4,90.2,84.7,75.4,76.1,29.86,45,1697,,,
7/1/2021 16:31,678472290,168,168,0,0,0,79.1,79.2,89.6,86.2,75.8,76.6,29.86,45,1746,,,
7/1/2021 16:32,678472320,168,168,0,0,0,79.1,79.2,89.1,86.2,75.6,76.5,29.86,45,1741,,,
7/1/2021 16:32,678472350,168,168,0,0,0,79.8,79.9,87.6,87.4,75.8,76.8,29.86,45,1790,,,
7/1/2021 16:33,678472380,168,168,0,0,0,79.5,79.5,89.1,86.9,76,76.8,29.86,45,1771,,,
7/1/2021 16:33,678472410,168,168,0,0,0,78.9,78.8,90.6,85.6,75.9,76.6,29.86,45,1731,,,
7/1/2021 16:34,678472440,168,168,0,0,0,79.7,79.7,89,87.4,76.2,77,29.87,40,1778,,,
7/1/2021 16:34,678472470,168,168,0,0,0,80.1,80.1,87.5,87.8,76,77.2,29.87,40,1803,,,
7/1/2021 16:35,678472500,168,168,0,0,0,79.6,79.5,89.4,87.1,76.2,77,29.86,45,1778,,,
7/1/2021 16:35,678472530,168,168,0,0,0,79.7,79.7,90.1,87.6,76.5,77.2,29.86,48,1795,,,
7/1/2021 16:36,678472560,168,168,0,0,0,80.5,80.4,87.6,88.7,76.5,77.4,29.87,41,1837,,,
7/1/2021 16:36,678472590,168,168,0,0,0,80,80.1,88.7,88.2,76.3,77.2,29.86,45,1808,,,
7/1/2021 16:37,678472620,168,168,0,0,0,79.5,79.5,89.6,87.1,76.2,77,29.86,45,1778,,,
7/1/2021 16:37,678472650,168,168,0,0,0,79.8,79.7,89.2,87.4,76.3,77.2,29.86,48,1793,,,
7/1/2021 16:38,678472680,168,168,0,0,0,79.6,79.5,90.3,87.3,76.5,77.2,29.86,48,1785,,,
7/1/2021 16:38,678472710,168,168,0,0,0,79.3,79.3,89.9,86.7,76.1,77,29.86,48,1766,,,
7/1/2021 16:39,678472740,168,168,0,0,0,79.5,79.5,90.7,87.3,76.5,77.2,29.86,45,1778,,,
7/1/2021 16:39,678472770,168,168,0,0,0,79.5,79.5,90.6,87.3,76.5,77.2,29.86,45,1781,,,
7/1/2021 16:40,678472800,168,168,0,0,0,79.7,79.7,89.7,87.4,76.4,77.2,29.86,45,1790,,,
7/1/2021 16:40,678472830,168,168,0,0,0,80.4,80.4,89.1,89.1,76.9,77.7,29.86,48,1845,,,
7/1/2021 16:41,678472860,168,168,0,0,0,79.9,79.9,89.2,87.8,76.5,77.4,29.86,45,1803,,,
7/1/2021 16:41,678472890,168,168,0,0,0,79.9,79.9,89.2,87.8,76.5,77.4,29.86,48,1805,,,
7/1/2021 16:42,678472920,168,168,0,0,0,80.2,80.2,87.8,88.3,76.2,77.2,29.86,48,1822,,,
7/1/2021 16:42,678472950,168,168,0,0,0,79.2,79.2,89.6,86.2,75.9,76.8,29.86,45,1753,,,
7/1/2021 16:43,678472980,168,168,0,0,0,79.7,79.7,88.3,87.3,75.9,76.8,29.86,45,1781,,,
7/1/2021 16:43,678473010,168,168,0,0,0,80.3,80.2,87.9,88.3,76.4,77.4,29.87,41,1822,,,
7/1/2021 16:44,678473040,168,168,0,0,0,80.1,80.1,87.5,87.8,76,77.2,29.85,53,1815,,,
7/1/2021 16:44,678473070,168,168,0,0,0,80,80.1,87.9,88,76.1,77.2,29.86,45,1808,,,
7/1/2021 16:45,678473100,168,168,0,0,0,80.5,80.4,88.5,88.9,76.8,77.7,29.87,41,1837,,,
7/1/2021 16:45,678473130,168,168,0,0,0,80.6,80.6,87.3,89.1,76.5,77.5,29.86,45,1845,,,
7/1/2021 16:46,678473160,168,168,0,0,0,79.5,79.5,90.3,87.3,76.5,77.2,29.86,50,1785,,,
7/1/2021 16:46,678473190,168,168,0,0,0,80.1,80.1,88.8,88.2,76.5,77.4,29.86,45,1815,,,
7/1/2021 16:47,678473220,168,168,0,0,0,80.7,80.8,88.3,89.6,76.9,77.9,29.86,48,1862,,,
7/1/2021 16:47,678473250,168,168,0,0,0,80.5,80.4,89.3,89.1,77,77.9,29.87,41,1840,,,
7/1/2021 16:48,678473280,168,168,0,0,0,79.3,79.3,90.3,86.9,76.2,77,29.86,41,1758,,,
7/1/2021 16:48,678473310,169,169,0,0,0,79.4,79.5,90.9,87.3,76.5,77.2,29.86,48,1778,,,
7/1/2021 16:49,678473340,167,167,0,0,0,79.8,79.7,90,87.6,76.5,77.2,29.86,41,1790,,,
7/1/2021 16:49,678473370,167,167,0,0,0,80.3,80.4,88.3,88.9,76.5,77.4,29.86,45,1830,,,
7/1/2021 16:50,678473400,169,169,0,0,0,79.7,79.7,89.2,87.4,76.3,77.2,29.86,41,1783,,,
7/1/2021 16:50,678473430,169,169,0,0,0,79.7,79.7,88.7,87.3,76.1,77,29.85,56,1798,,,
7/1/2021 16:51,678473460,168,168,0,0,0,80,80.1,88.3,88,76.3,77.2,29.87,41,1803,,,
7/1/2021 16:51,678473490,168,168,0,0,0,79.9,79.9,88.5,87.6,76.2,77,29.85,50,1805,,,
7/1/2021 16:52,678473520,169,169,0,0,0,79.8,79.9,88.9,87.8,76.2,77.2,29.86,45,1793,,,
7/1/2021 16:52,678473550,168,168,0,0,0,80.2,80.2,87.9,88.3,76.3,77.2,29.86,48,1827,,,
7/1/2021 16:53,678473580,168,168,0,0,0,79.9,79.9,88.3,87.6,76.2,77,29.86,50,1805,,,
7/1/2021 16:53,678473610,169,169,0,0,0,80.3,80.2,87.5,88.2,76.2,77.2,29.86,50,1832,,,
7/1/2021 16:54,678473640,168,168,0,0,0,80.2,80.2,88.3,88.3,76.4,77.4,29.86,48,1822,,,
7/1/2021 16:54,678473670,168,168,0,0,0,80.1,80.1,88.8,88.2,76.5,77.4,29.86,48,1820,,,
7/1/2021 16:55,678473700,170,170,0,0,0,81,81,86.9,89.6,76.7,77.7,29.86,48,1877,,,
7/1/2021 16:55,678473730,170,170,0,0,0,80,80.1,88.8,88.2,76.4,77.4,29.86,48,1815,,,
7/1/2021 16:56,678473760,168,168,0,0,0,80.6,80.6,87.3,89.1,76.5,77.5,29.86,48,1847,,,
7/1/2021 16:56,678473790,168,168,0,0,0,80.3,80.2,88.3,88.3,76.5,77.4,29.86,45,1827,,,
7/1/2021 16:57,678473820,168,168,0,0,0,80.4,80.4,88.5,88.9,76.7,77.5,29.86,48,1840,,,
7/1/2021 16:57,678473850,168,168,0,0,0,80.7,80.8,88.4,89.6,77,77.9,29.86,50,1867,,,
7/1/2021 16:58,678473880,168,168,0,0,0,80.4,80.4,89.2,89.1,77,77.9,29.86,45,1842,,,
7/1/2021 16:58,678473910,168,168,0,0,0,80.3,80.2,89,88.5,76.7,77.7,29.85,56,1845,,,
7/1/2021 16:59,678473940,168,168,0,0,0,80.1,80.1,89.2,88.2,76.7,77.5,29.87,41,1813,,,
7/1/2021 16:59,678473970,169,169,0,0,0,80,80.1,89.9,88.3,76.8,77.5,29.86,48,1820,,,
7/1/2021 17:00,678474000,168,168,0,0,0,81,81,87.4,89.8,76.9,77.9,29.86,50,1879,,,
7/1/2021 17:00,678474030,168,168,0,0,0,80.6,80.6,88.4,89.2,76.9,77.7,29.85,53,1859,,,
7/1/2021 17:01,678474060,168,168,0,0,0,80.8,80.8,88,89.6,76.9,77.7,29.86,50,1869,,,
7/1/2021 17:01,678474090,168,168,0,0,0,81.2,81.1,87.3,90.1,77,78.1,29.86,45,1887,,,
7/1/2021 17:02,678474120,168,168,0,0,0,81.3,81.3,87.2,90.5,77.1,78.3,29.85,53,1909,,,
7/1/2021 17:02,678474150,169,169,0.9,0.2,-0.9,80.2,80.2,90.5,88.9,77.2,77.9,29.86,48,1832,,,
7/1/2021 17:03,678474180,170,170,0,0,0,80.5,80.6,88.7,89.2,76.9,77.7,29.86,50,1857,,,
7/1/2021 17:03,678474210,169,169,0,0,0,79.9,79.9,90.4,88,76.9,77.5,29.86,48,1813,,,
7/1/2021 17:04,678474240,168,168,0,0,0,80.4,80.4,89.9,89.1,77.2,78.1,29.85,58,1862,,,
7/1/2021 17:04,678474270,168,168,1.1,0.2,-1.1,80.7,80.8,89.6,90,77.4,78.3,29.85,53,1882,,,
7/1/2021 17:05,678474300,168,168,0,0,0,81,81,88,90,77.2,78.1,29.85,50,1889,,,
7/1/2021 17:05,678474330,168,168,0,0,0,81.1,81.1,88.3,90.5,77.3,78.3,29.85,56,1899,,,
7/1/2021 17:06,678474360,167,167,0,0,0,81.7,81.7,88.1,91.6,77.9,78.8,29.85,58,1951,,,
7/1/2021 17:06,678474390,168,168,0,0,0,81.7,81.7,87.1,91.4,77.5,78.6,29.85,50,1936,,,
7/1/2021 17:07,678474420,167,167,1.1,0.2,-1.1,81,81,88.4,90.1,77.3,78.3,29.85,53,1891,,,
7/1/2021 17:07,678474450,167,167,0,0,0,81.5,81.5,86.9,90.9,77.2,78.3,29.86,48,1916,,,
7/1/2021 17:08,678474480,167,167,0,0,0,82.2,82.2,85.4,92.1,77.3,78.6,29.86,45,1953,,,
7/1/2021 17:08,678474510,169,169,0,0,0,81.2,81.1,87.8,90.3,77.2,78.3,29.87,41,1891,,,
7/1/2021 17:09,678474540,169,169,0,0,0,80.4,80.4,87.1,88.5,76.2,77.4,29.86,48,1835,,,
7/1/2021 17:09,678474570,169,169,0,0,0,81.2,81.1,86.6,90,76.8,77.9,29.86,50,1896,,,
7/1/2021 17:10,678474600,168,168,0,0,0,81.8,81.9,85.9,91.4,77.2,78.4,29.86,48,1936,,,
7/1/2021 17:10,678474630,168,168,0,0,0,81.8,81.9,86.1,91.4,77.3,78.4,29.86,50,1941,,,
7/1/2021 17:11,678474660,168,168,1.8,0.4,-1.8,81,81,85.4,89.2,76.2,77.4,29.86,50,1874,,,
7/1/2021 17:11,678474690,168,168,1.2,0.2,-1.1,81,81,83.7,88.9,75.6,77,29.85,50,1867,,,
7/1/2021 17:12,678474720,168,168,0,0,0,81,81,83.4,88.9,75.5,77,29.86,48,1862,,,
7/1/2021 17:12,678474750,169,169,0,0,0,80.5,80.6,84.5,88.2,75.4,76.6,29.86,48,1835,,,
7/1/2021 17:13,678474780,169,169,0,0,0,80.1,80.1,85.7,87.3,75.4,76.6,29.86,48,1805,,,
7/1/2021 17:13,678474810,168,168,0,0,0,80.6,80.6,85.3,88.5,75.7,77,29.86,48,1837,,,
7/1/2021 17:14,678474840,168,168,0,0,0,81.1,81.1,84.5,89.4,76,77.4,29.86,50,1882,,,
7/1/2021 17:14,678474870,168,168,0,0,0,81.1,81.1,85.8,89.8,76.4,77.5,29.86,48,1882,,,
7/1/2021 17:15,678474900,168,168,0,0,0,81.7,81.7,84,90.5,76.4,77.5,29.86,48,1914,,,
7/1/2021 17:15,678474930,168,168,0,0,0,81,81,85.2,89.2,76.2,77.4,29.85,53,1879,,,
7/1/2021 17:16,678474960,168,168,0,0,0,80.7,80.6,86.2,88.7,76.2,77.2,29.86,50,1852,,,
7/1/2021 17:16,678474990,168,168,0,0,0,81.1,81.1,85.1,89.6,76.2,77.5,29.86,50,1879,,,
7/1/2021 17:17,678475020,168,168,0,0,0,80.8,80.8,85,88.7,75.9,77.2,29.86,50,1857,,,
7/1/2021 17:17,678475050,169,169,0,0,0,80.3,80.2,86,87.8,75.7,76.8,29.86,48,1820,,,
7/1/2021 17:18,678475080,170,170,0,0,0,80.4,80.4,85.9,88.2,75.8,77,29.86,48,1827,,,
7/1/2021 17:18,678475110,169,169,0,0,0,80.7,80.8,85.4,88.9,76,77.2,29.86,48,1852,,,
7/1/2021 17:19,678475140,168,168,0,0,0,80.6,80.6,85.9,88.7,76,77.2,29.85,50,1847,,,
7/1/2021 17:19,678475170,167,167,0,0,0,80.9,81,84.9,89.1,75.9,77.2,29.85,50,1864,,,
7/1/2021 17:20,678475200,168,168,1.6,0.3,-1.5,80.3,80.2,86.2,87.8,75.8,76.8,29.86,50,1825,,,
7/1/2021 17:20,678475230,169,169,0,0,0,80.5,80.4,85.7,88.2,75.8,77,29.85,53,1842,,,
7/1/2021 17:21,678475260,169,169,0,0,0,80.2,80.2,85.7,87.6,75.6,76.8,29.86,50,1820,,,
7/1/2021 17:21,678475290,169,169,0,0,0,80,79.9,87.3,87.4,75.8,77,29.85,56,1810,,,
7/1/2021 17:22,678475320,169,169,0,0,0,80.6,80.6,85.9,88.7,76,77.2,29.85,58,1857,,,
7/1/2021 17:22,678475350,169,169,1.2,0.2,-1.2,80,80.1,86.4,87.6,75.6,76.6,29.85,56,1813,,,
7/1/2021 17:23,678475380,168,168,0,0,0,80.1,80.1,86.2,87.4,75.6,76.6,29.85,58,1820,,,
7/1/2021 17:23,678475410,168,168,0,0,0,80.2,80.2,86.4,88,75.7,76.8,29.85,61,1830,,,
7/1/2021 17:24,678475440,168,168,0,0,0,80.3,80.4,86,88.3,75.7,77,29.86,50,1827,,,
7/1/2021 17:24,678475470,168,168,0,0,0,80.1,80.1,87.4,87.8,76,77.2,29.85,56,1820,,,
7/1/2021 17:25,678475500,168,168,0,0,0,80.1,80.1,87.1,87.8,75.9,77,29.85,50,1813,,,
7/1/2021 17:25,678475530,168,168,0,0,0,80.6,80.6,85.5,88.5,75.8,77,29.85,56,1852,,,
7/1/2021 17:26,678475560,169,169,1.2,0.2,-1.1,79.7,79.7,87.2,86.9,75.6,76.6,29.85,61,1798,,,
7/1/2021 17:26,678475590,169,169,0,0,0,80.1,80.1,86.8,87.6,75.8,76.8,29.85,58,1820,,,
7/1/2021 17:27,678475620,169,169,0,0,0,80.2,80.2,85.9,87.8,75.5,76.8,29.85,56,1822,,,
7/1/2021 17:27,678475650,168,168,0,0,0,79.8,79.7,86.7,86.7,75.4,76.5,29.84,63,1805,,,
7/1/2021 17:28,678475680,168,168,0,0,0,80.6,80.6,84.7,88.3,75.6,76.8,29.85,53,1850,,,
7/1/2021 17:28,678475710,169,169,0,0,0,80.6,80.6,85.2,88.5,75.8,77,29.85,58,1854,,,
7/1/2021 17:29,678475740,169,169,0,0,0,80.5,80.6,84.9,88.3,75.5,76.8,29.85,56,1845,,,
7/1/2021 17:29,678475770,169,169,0,0,0,79.7,79.7,86.6,86.7,75.4,76.5,29.85,56,1790,,,
7/1/2021 17:30,678475800,169,169,0,0,0,80,80.1,86.7,87.6,75.7,76.8,29.85,56,1813,,,
7/1/2021 17:30,678475830,169,169,0,0,0,80.5,80.6,85.6,88.5,75.8,77,29.84,61,1857,,,
7/1/2021 17:31,678475860,169,169,0,0,0,80.2,80.2,87.2,88.2,76,77.2,29.85,56,1827,,,
7/1/2021 17:31,678475890,169,169,0,0,0,80.4,80.4,86.5,88.3,76.1,77.2,29.84,61,1854,,,
7/1/2021 17:32,678475920,169,169,0,0,0,80.4,80.4,86.5,88.3,76,77,29.85,61,1850,,,
7/1/2021 17:32,678475950,170,170,0,0,0,80.2,80.2,87.3,88.2,76,77.2,29.85,53,1825,,,
7/1/2021 17:33,678475980,170,170,0,0,0,80.2,80.2,87.5,88.2,76.2,77.2,29.85,61,1840,,,
7/1/2021 17:33,678476010,168,168,0,0,0,80.4,80.4,86.1,88.3,75.8,77,29.84,67,1850,,,
7/1/2021 17:34,678476040,168,168,0,0,0,80.6,80.6,86,88.7,76,77.2,29.85,58,1859,,,
7/1/2021 17:34,678476070,167,167,0,0,0,81,81,85.5,89.2,76.3,77.4,29.85,56,1882,,,
7/1/2021 17:35,678476100,168,168,0,0,0,80.9,81,85.7,89.2,76.2,77.4,29.85,58,1882,,,
7/1/2021 17:35,678476130,168,168,0,0,0,80.7,80.6,85.7,88.5,76,77.2,29.85,61,1864,,,
7/1/2021 17:36,678476160,168,168,0,0,0,80.3,80.4,86.5,88.3,75.9,77,29.85,53,1837,,,
7/1/2021 17:36,678476190,168,168,0,0,0,80.6,80.6,86.2,88.7,76.1,77.2,29.84,63,1862,,,
7/1/2021 17:37,678476220,168,168,0,0,0,80.1,80.1,86.6,87.6,75.8,76.8,29.85,58,1825,,,
